DATE,AED,AUD,BHD,BND,BRL,BWP,CAD,CHF,CLP,CNY,COP,CRC,CZK,DKK,DZD,EUR,GBP,HKD,HUF,IDR,ILS,INR,IRR,ISK,JPY,KRW,KWD,KZT,LKR,LVL,LYD,MUR,MXN,MYR,NOK,NPR,NZD,OMR,PEN,PHP,PKR,PLN,QAR,RUB,SAR,SEK,SGD,THB,TND,TRL,TTD,TWD,USD,UYU,VES,XDR,ZAR
2013-09,3.6724977623879504,1.0762254026967653,0.37599982269541576,1.2637874571440784,2.2725348175843494,8.541655547624915,1.0342393008608861,0.9239789561622282,504.3748214628401,6.154449987153802,1918.5955906771044,501.2638,19.31440402852906,5.584975272626805,81.64548137523532,0.7488697790825173,0.6301968453805898,7.754285,224.51455259557747,11367.44581470929,3.5577846832234123,63.72107752766029,24779.866816098693,121.08290728350967,99.23791049379841,1084.5503788588294,0.28382763100929237,153.2934907765626,132.4338690762242,0.7494266,1.2687922674230994,30.77535970743389,13.057050635232041,3.2504998906256333,5.968798653603288,102.22495441914052,1.228626898696342,0.38449988081391356,2.7775250525572086,43.79336121517623,105.4704578709599,3.171552519200285,3.6399999568405628,32.56325620193486,3.749996075528899,6.495260671971454,1.2629986985192132,31.694037882118756,1.6505046398797907,2.0192,6.424486609404777,29.62249999999999,1,22.11947674429027,6.284199999999999,0.6567119,9.98253295371698
2013-10,3.6725028226998706,1.0511052102154874,0.3760001293222267,1.2442388622791287,2.1888363273061233,8.475937798623566,1.0363505694624764,0.9029039788205768,501.2177359110348,6.138683602373773,1885.9154700684257,500.064,18.82661921440147,5.469635464076916,81.33538024614361,0.733273073021629,0.6212611992290571,7.753609090909089,216.27244964257494,11366.90022020754,3.537456167731177,61.6728429189272,24876.121045015345,120.72646231700787,97.85141269272243,1067.1237301337446,0.2822221668076276,153.98838902695027,131.09272922440314,0.7343441,1.2553597135856782,30.28446913401714,12.996954999413388,3.178777367028205,5.9543545508883735,98.72185811579673,1.1980230905044726,0.3845000181101872,2.7679998543133966,43.18596890310009,106.34099473724022,3.071491980932406,3.640002087743482,32.0730838986138,3.749999930438811,6.406365225098907,1.2441598230846227,31.21101570372333,1.6394678130783256,1.987378,6.419593628169179,29.37681818181818,1,21.61253244910866,6.284195454545454,0.6495609,9.916226683409624
2013-11,3.672500943569473,1.070549679692981,0.3760000623318007,1.2466104532373894,2.291076408519632,8.636663410029147,1.0486891016314404,0.9130257328176927,517.9131028167478,6.135350187074999,1920.3016585199807,499.7133,19.937170619669523,5.53009726870055,80.37423101536756,0.7414315164229948,0.6214050374797029,7.752273684210527,220.7028918051377,11575.279533255587,3.537420953160204,62.61384386190058,24867.00579177255,121.80791041277115,99.86299864786623,1062.7026260236262,0.28299992843365923,153.33628148822257,131.07908633652312,0.7403202,1.262904158810704,30.457510764720496,13.06897181337116,3.1972410169668355,6.081216969244241,100.03889362519722,1.2088524599407806,0.3844998276448561,2.798117477190419,43.54834209806603,107.55117158746997,3.1055832405401174,3.640000415486528,32.650220754926124,3.7500004354603638,6.58363780080257,1.24701993057552,31.61171181689199,1.6681471997871935,2.024876,6.42701262498294,29.517894736842106,1,21.330945888709653,6.284199999999999,0.6535333,10.203329397741275
2013-12,3.672502075802214,1.1130753198967782,0.3760002018660236,1.2589792682107341,2.344943653976769,8.69914441119291,1.0639580962760653,0.8935473863079147,529.6296257285386,6.111960618419641,1935.7590536369355,499.7269,20.096068401049262,5.444365038717736,78.67693922214583,0.7298236664802253,0.6102685006002249,7.753490476190474,219.73514770002848,12087.121322254237,3.507370190433135,61.90348673147419,24790.92781843973,117.50359914944133,103.53011474934316,1056.6117535201151,0.28238697627392273,154.02377277822362,130.8227395648628,0.7310715,1.2562873091749076,30.17976549868582,13.010974027579627,3.249468120254828,6.1334420517726,99.06643155716549,1.2154989094486106,0.38450007244597445,2.783613454437029,44.108091707848274,107.1079519900041,3.051982578551472,3.6400007950844633,32.897997802116286,3.750002229929435,6.536077772423719,1.258652671238283,32.35295783053831,1.6641957617876657,2.0648,6.427640672904872,29.723333333333336,1,21.345893002587218,6.2842,0.6500114,10.376684352599618
2014-01,3.672500841529876,1.1285634167451941,0.3760002010520002,1.2723836783114555,2.380633874306974,8.941192998975248,1.09409085564978,0.9036573387728158,536.8036603000194,6.099225991851638,1962.1064330475965,502.8427,20.182258918285054,5.4806829100856405,78.11789265234997,0.7346364467359646,0.6070263400984629,7.757771428571426,221.84349932664253,12186.73549779393,3.492634307740138,62.096101016968205,24820.877707042782,115.78402883531552,103.97344366701775,1066.4583778513002,0.2825401232289572,154.88501388443666,130.72199955682257,0.7340835,1.2582579635354079,30.226596008185176,13.222054059065394,3.303728200156093,6.165301029017772,99.41109072911752,1.207857387821196,0.38450031433496634,2.808265148164912,44.90894967755073,105.5028852621073,3.068360547770839,3.640003008412706,33.95977377396279,3.75000100964647,6.485013541685953,1.2726479737064391,32.948568461332734,1.6385624438243431,2.221117,6.419652330009231,30.135714285714275,1,21.665404009976513,6.2842,0.6511956,10.87224870741191
2014-02,3.6725008613106653,1.1159205541717132,0.37600008858300654,1.2670360707400146,2.388109896285357,8.971373607419585,1.1055100845108627,0.8944630891150062,554.68301214547,6.102052683716702,2041.4058066473137,525.9406,20.098481293895173,5.464552070500748,77.9095682977507,0.7322922433988558,0.6046207339501919,7.758505263157893,227.11578076846877,11946.632878135917,3.5190536867256546,62.265854355505276,24882.501359195576,114.14586557402467,102.18102085547608,1071.794618779361,0.28224643569302893,173.71506801976847,130.81632982885966,0.731746,1.2550063032790646,30.227276054294506,13.297346185688886,3.3108198916572,6.121628227557448,99.59237570462184,1.2074338701839846,0.3844997465356686,2.8131766119600177,44.90156643479716,105.16388598723455,3.058885170142334,3.6399997997715645,35.30462024847632,3.750001796302997,6.5005602638708675,1.2670360707400146,32.65134798886525,1.591265659920333,2.211885,6.419576128543518,30.306315789473683,1,22.319111459909884,6.284199999999999,0.649125,10.975487113510072
2014-03,3.6725014161841636,1.1022041922250392,0.37599992387275116,1.2675162434149438,2.3299988349749547,8.85061931566855,1.110704068801203,0.8808420037227995,563.6475005831863,6.139287116124488,2018.2310200354652,549.7111,19.821321544239744,5.39961757493538,77.68587535953698,0.723473448848764,0.6015682629690028,7.7612428571428556,225.404173753421,11426.27613018317,3.48591526947541,60.98348987615951,25085.19065739531,112.93895309561063,102.27764147028694,1070.8315383299996,0.2813814755570415,182.0711141120913,130.61027293647197,0.7231647,1.2488485763141843,30.032050223005186,13.195348461998032,3.282866237829283,5.997505746017548,97.62312258157708,1.1739434152762724,0.3844998409979744,2.8060538621385103,44.804469490801154,99.87447043773105,3.0389153170987275,3.639997679987793,36.13126102948237,3.749998801131295,6.41311472086101,1.2675432678516156,32.38947220900736,1.5773332251306922,2.217057,6.429476422302158,30.39952380952381,1,22.615244248889233,6.2842,0.6461333,10.756920450913636
2014-04,3.6724982131984687,1.0737297333313267,0.37600003054740216,1.2557671784746478,2.234844445917609,8.76168377514286,1.0992775958236254,0.8824453942085025,554.6410235465333,6.160947939058629,1938.9651524298874,547.6663,19.873998869409505,5.405817787872844,78.61977937778265,0.7240339328552966,0.5972719970921644,7.753990909090908,222.50795531274375,11435.745897963894,3.4757763156668453,60.35102462206855,25498.44936175955,112.33772152990042,102.56409247159176,1044.5575583575906,0.2813100363534264,182.03341915783344,130.61723364702675,0.7240891,1.2481633153139213,30.042914516439005,13.070896513881761,3.2578675157522086,5.975418341053964,96.53995149679267,1.1608466978458956,0.3844996273822908,2.7928409019059792,44.64159506914378,97.68146657677028,3.0299169989534094,3.6399990751476086,35.67308343330248,3.749999304660533,6.546084114958265,1.2555536585370064,32.32296127724331,1.5885464476035889,2.127977,6.447010386833352,30.192727272727268,1,22.81303566738958,6.284199999999999,0.6459182,10.547942684826033
2014-05,3.6725023533720256,1.0738452336142073,0.3759997663886691,1.251471685152027,2.221561522297668,8.700535765995213,1.0894036902354916,0.8879139274414329,555.7202699237541,6.172364278484885,1917.274872125366,553.0366,19.993529130016945,5.430462584454969,78.82397959391548,0.7276825588231863,0.5936623657883514,7.752300000000001,221.5868374036091,11519.65253475393,3.4653495229173474,59.386301703937846,25533.56733128722,112.66052852594679,101.7852066498576,1025.7715161913725,0.28121301948212246,182.40622755298037,130.4461349203239,0.7281082,1.2489268581418467,30.09106527983041,12.933821783819802,3.231075522053362,5.935523986722307,95.15501876813332,1.161139829585317,0.3844998866090043,2.786264136581142,43.93885222943917,98.72916214258885,3.041714397817322,3.639999567354283,34.87345951988566,3.7500003047891357,6.564408045839289,1.2516565014201642,32.51477054203285,1.6187629005469866,2.093032,6.434727859317671,30.116666666666674,1,22.975009053988742,6.2842,0.6464704,10.413647158880003
2014-06,3.6725004294023242,1.067588220433517,0.3760000018976437,1.2514287819597236,2.2380281223421385,8.838355334283872,1.0830719905759412,0.8961430426983936,553.0639189579297,6.156360389453802,1888.3295793280452,550.6177,20.195618268784866,5.486843953390288,79.29983436595538,0.7357115466736532,0.5915791472273989,7.751590476190477,225.1824732463321,11892.618261955144,3.4518752797758534,59.730651411502734,25610.990818424416,113.70743643390173,102.05232072639096,1019.5766266244287,0.28197373948010857,183.50752954456053,130.284121961744,0.7355753,1.2538806581929345,30.31240204042798,12.995348090423434,3.2184179708801164,6.044561511495429,95.53334870598785,1.1610976919113114,0.38449980670579287,2.7933346712142173,43.81894789038579,98.58173227871033,3.0428162943171633,3.639999106486538,34.417619199530264,3.750003089361719,6.684036255684897,1.2514287819597236,32.51439322562204,1.658703735544534,2.119095,6.389764102876256,29.99,1,22.90954808864928,6.2842,0.6488119,10.674324411907916
2014-07,3.672499722700363,1.0646099214597742,0.37600000823126023,1.2428876974291274,2.2215402434766585,8.837361295637402,1.0739768927665005,0.897332146505862,558.5592172367578,6.156601505900474,1858.7945938670482,538.4616,20.284189461085933,5.508435240457239,79.48797395687681,0.7387496952383398,0.5857680022448061,7.750181818181816,228.7090854414163,11677.415284169436,3.4216352893031132,60.0702463516167,25970.660607168345,114.30499925955218,101.68494642636965,1020.3958236047682,0.2821473198853474,183.5108785551924,130.23718386571556,0.738857,1.2537648548092444,30.31155191747892,12.991211788196937,3.1826639380140778,6.195681143763047,96.07571549778825,1.1503677701952817,0.38449995931536535,2.785684552378714,43.45806664848838,98.78519526400098,3.060204319927586,3.6400001318113198,34.72234473634247,3.7499999192968114,6.814741354119792,1.24279035819054,32.10244765870815,1.7068950935376017,2.117543,6.357535554521884,29.949090909090913,1,22.961940739194397,6.284199999999999,0.6489739,10.666552578289606
2014-08,3.6725006023682014,1.0746977819919938,0.3759999384389698,1.2484951120794037,2.2693513347588485,8.870220855971823,1.0926709951661275,0.9098235015636142,579.0517982871105,6.160611917030766,1898.3598195716063,539.6118,20.88889946051891,5.598774547507037,80.00971895801317,0.7509997866748142,0.5987353082527697,7.750361904761904,235.62502793806797,11712.437270765995,3.500000439918117,60.9124974913797,26504.741035530074,116.00792858183067,102.95714098023534,1025.1499553668204,0.2836948778299789,182.0080614198966,130.18850569131314,0.75092,1.2661361151552006,30.632141439099474,13.140634676519978,3.1784463202572497,6.197073507181335,97.33848926612521,1.1855991745631815,0.3844998704422506,2.8135233544983613,43.76732604992175,100.35614914388668,3.147769085854888,3.6399973593968236,36.129607416055606,3.7499984352011415,6.899005152093622,1.2484951120794037,32.01375180336375,1.7241499883115707,2.161367,6.3419082610690545,29.972857142857144,1,23.67314868311423,6.2842,0.6551952,10.6628840812552
2014-09,3.6725016864490234,1.1054505332551514,0.375999813763808,1.2634521341435563,2.327243568030922,9.08009325076246,1.101181272335521,0.9364995435430195,593.6027048101358,6.151502974127158,1973.7743518964476,539.8303,21.406188669807552,5.775963990702205,81.28489638821009,0.7758539664110368,0.6136357436799761,7.752552380952382,242.77641842318877,11899.390953154953,3.629833429142576,60.88362036557851,26637.641857328188,119.10285242121286,107.31617617985269,1033.7594077719489,0.28664290386845914,181.9528987184798,130.25952443319207,0.7751895,1.2890255116245446,31.174111044725116,13.238577463287386,3.2184834667252735,6.347977316818569,97.3272063951615,1.2263130545461518,0.38450001980205734,2.8637154986871103,44.09589069863093,102.54086547596391,3.247668568320589,3.6400011790213247,38.001275868375416,3.750003321199889,7.127184303023719,1.2634521341435563,32.199347223338705,1.7696980300287597,2.210941,6.346484647370747,30.13095238095239,1,24.30073220996171,6.2842,0.6668841,10.970572486543478
2014-10,3.6725005621633016,1.138377319962422,0.3760003112940458,1.273958847660954,2.450650945496747,9.164654093665147,1.1212501863033635,0.9532413323306671,589.1777486430146,6.142734574451714,2046.9650719287529,539.6036,21.771434889265475,5.875039283834894,83.4676502635376,0.7891394674393895,0.6224567121196678,7.757213636363636,242.8055536515617,12142.274737828458,3.735896862972125,61.38221663433731,26687.835546942242,120.80961993910923,108.06144324497551,1059.9366033799654,0.2887871276346366,181.41367741941187,130.58592995534804,0.7890443,1.3000039427860994,31.35562989798832,13.478217498003755,3.2683480354281658,6.563454499080254,98.27503207481135,1.2702084802103988,0.38450010009767105,2.9046834705591866,44.80031376975482,102.91080750148419,3.3174088556069674,3.640001155424335,40.937454321918636,3.7500014342860712,7.237899152870523,1.2739736061772036,32.45383182718879,1.8006960131511183,2.25737,6.343176615271529,30.39636363636364,1,24.28267204575016,6.284199999999999,0.6727348,11.07085747585101
2014-11,3.672500420448133,1.1555109689389464,0.37600006747291953,1.295105991316566,2.547715526659086,9.238152152102115,1.1326064718874143,0.9646689886822628,591.667169922061,6.144241429432882,2122.507618245669,537.2177,22.187169682161638,5.967940659060272,84.76080129551939,0.8019721146158938,0.6338413024314983,7.754272222222222,246.11948067257936,12155.05911480163,3.8229397319949197,61.677214059325635,26776.897197412243,123.60666346054346,116.17261576365718,1095.051144244365,0.29066679002251433,180.8699881958824,130.92593916925094,0.801368,1.3173060152267912,31.499570758779626,13.613435721529976,3.3445785220499182,6.805923896378792,98.61728550504539,1.2775175529413836,0.38450002693942464,2.9257660267433194,44.955328733577815,101.94159930506243,3.379957187385968,3.6400000685944516,46.199020883249105,3.750000278305119,7.413999117579102,1.2955530444051677,32.79511446631939,1.832124698607569,2.235945,6.335506143003057,30.727777777777778,1,24.020774384095937,6.284199999999999,0.6816325,11.095630919790864
2014-12,3.6724974112984268,1.2115072771063022,0.3760001104294615,1.3148741868487785,2.6326974901081237,9.441374266106308,1.1532526511594678,0.9751469987413758,612.8284660673678,6.124217337191107,2340.3939030277766,535.2665,22.39953871583288,6.035812426546318,86.91815365247524,0.8110053244667319,0.6391523822204811,7.754066666666665,251.5989769450668,12438.283691656306,3.934663824548906,62.71099044277097,26958.202102147265,124.96442284179923,119.40329919287218,1104.3281716947556,0.29198557436778155,181.77131353739236,131.02237321303633,0.8121961,1.3264339075413987,31.56136562318151,14.517562572590093,3.4799985496850376,7.280680670049158,100.23659006427727,1.2879936094742972,0.38449981026861524,2.9574709953589644,44.68770386928027,100.95405991237679,3.4173032298183497,3.639998708085278,56.120810698649784,3.750001803268875,7.623681911024183,1.3152324445223917,32.9076904721472,1.8547173459147681,2.294787,6.361172194499767,31.351904761904756,1,24.07878911857847,6.2842,0.686987,11.494765216639152
2015-01,3.6724993865952453,1.2383498137825224,0.3759996392932309,1.338484259137305,2.636695304452286,9.58788261874426,1.2122499196178351,0.9441694550557456,621.3334142700577,6.131241738864182,2398.742118145833,537.6195,24.06637439400649,6.406062956438459,89.41032303854435,0.8609192643475442,0.660166010897833,7.753105,272.5799261487453,12582.88946458143,3.9487371344450284,62.15827959525899,27371.652532885713,131.73577839194698,118.40302262952359,1089.665946621503,0.2941085067013773,183.74476459068873,131.5480917152609,0.8599027,1.3601936313113143,32.29204256557127,14.693441247726037,3.5846164418788105,7.693744486153451,99.23531932203403,1.3101875206211502,0.3844999871180121,3.0039472569922503,44.604400167977325,100.84810033668921,3.6892925344780045,3.639999560809155,65.80278628099832,3.7500005645790075,8.10192107927078,1.3380750461804398,32.757498804037525,1.9094543733004907,2.334482,6.351843233837302,31.638499999999993,1,24.457391858196036,6.284199999999999,0.7029409,11.577289057995829
2015-02,3.67249829363302,1.2836540859896766,0.3759996346951272,1.3544188822863101,2.805745531832197,9.613754756713742,1.2499945135745163,0.9363425365114539,624.0245049869998,6.16599552773154,2425.290674114798,536.9047,24.33633016387914,6.567017890379706,94.0060578563912,0.8813438787891481,0.6525135733649566,7.755084210526316,270.3693716609685,12749.875824903584,3.894556781584097,62.03654099220829,27599.91113381388,132.0827252093914,118.65902738485865,1100.8738654389217,0.2953130936974789,184.9332675995809,132.67880992741922,0.880563,1.3684388958374507,32.95741900146891,14.919840778013182,3.5998857472893686,7.598290026871478,99.26891060345282,1.3445440228642105,0.3844998560949402,3.07705770756763,44.21981854936694,101.52858703000817,3.6784412149094825,3.6399984571562203,64.72620328795716,3.7500003921066045,8.343859831376415,1.354825412179582,32.570840156479946,1.930558687467236,2.46193,6.342172356496834,31.553684210526313,1,24.552049000946905,6.284199999999999,0.70797,11.587313913173464
2015-03,3.6724992147439086,1.2936426688566989,0.37599974686408244,1.3772571211388767,3.124486476876255,9.916840758740282,1.2619141177653257,0.9796264606450745,628.4501988479467,6.15579266971495,2586.5792866399315,533.3253,25.268910706751374,6.8851075571848215,96.59740336718829,0.9230215428593518,0.667745647884754,7.7584409090909086,280.15583773602356,13066.820768152602,3.9978417299740503,62.44989733210398,27939.22653157719,136.82406446698212,120.38677326573729,1112.568327194848,0.2988131630854326,185.3643228379272,132.89901633956634,0.9244727,1.3952294739077749,35.36718768400338,15.237166988756968,3.680881231522177,7.97878027349394,99.91567108714028,1.3384558712907024,0.38450005712205376,3.090637826749813,44.44574190022419,101.87151622708622,3.8120140022780205,3.6399982182970323,60.23389334462314,3.750000220404773,8.528668643543872,1.377154524723473,32.624304692516695,1.9566251774289705,2.590945,6.348008966881695,31.43818181818182,1,25.262954379496218,6.284199999999999,0.7224705,12.068183489959313
2015-04,3.6725021362774624,1.2937387407878695,0.37599967793683015,1.3495578055633743,3.057967355646011,9.886871593160429,1.2337216034480403,0.9619131684311985,614.8052181439995,6.139438963449493,2495.3636677428663,532.1472,25.445560894768487,6.914145235394673,97.95452687253365,0.9261904194619458,0.6692333709700041,7.75085,278.0367235441463,12948.04246323001,3.938684967567863,62.639393933995386,28255.97609389369,136.14987765987723,119.51673033905895,1088.6632007992966,0.3013664800670227,185.73562058092563,132.89935365156649,0.9246855,1.3968097260601127,36.10096698064241,15.192752107847507,3.635638029735779,7.894898824233644,100.26814327424208,1.318057524740034,0.3845000121096804,3.118448663434804,44.416176307566396,101.7762655069044,3.7330714417843884,3.6399975491581467,52.92272188339882,3.75000276218632,8.63992415276196,1.3499409588838627,32.50602945444537,1.9604530262661337,2.65425,6.347735507159055,30.970909090909092,1,26.31419037996323,6.284199999999999,0.7221409,11.981760115058261
2015-05,3.672501025602121,1.2650514116894105,0.3760001223816918,1.334500453062251,3.0499149240142764,9.806545190835903,1.2177151205907149,0.9303749443661757,607.695142814535,6.1185358580958145,2435.689542108862,532.8463,24.564047209612625,6.685611164694197,98.4012875248469,0.8961890347718473,0.6470622543394252,7.752689999999999,274.34138735008264,13138.012223700387,3.8622509888770837,63.79264896767485,28561.56208434141,132.51665491888218,120.56302521550485,1090.1781853955713,0.30186001262885803,185.80793742004278,133.4461530719275,0.8961172,1.3758919242424756,34.97703183485754,15.279545435336331,3.598548555593937,7.543920188239435,102.04313548989091,1.3519523841593224,0.3845000251632818,3.1492355208062914,44.615712772479746,101.87696254281374,3.6542632291221335,3.639998279153197,50.46420386736484,3.750001079413402,8.331153814382642,1.3342404304091384,33.519030122016524,1.934409171335665,2.645848,6.344224603619192,30.6185,1,26.57599757480308,6.284199999999999,0.7123643,11.967767642734625
2015-06,3.6725006990075597,1.2953738069745189,0.37599983779738905,1.3458890649002198,3.115503894070262,9.933603139838068,1.2366046128521402,0.9322004733376038,629.9948290835231,6.120335478555464,2557.3082914026345,535.7675,24.35576033908634,6.65654670450331,98.551098044597,0.8918703864574856,0.643011583066825,7.752750000000001,278.36814774628414,13313.23913322142,3.8244544473625184,63.860673668990835,29106.183975264496,132.28378639922454,123.75042917068808,1112.1955608959843,0.30210704583052184,186.0454821720621,133.89546401353246,0.8915578,1.3756588452960385,35.09311866845164,15.483027409342492,3.739086203146381,7.808190003124205,102.15225878138325,1.4299711370390502,0.38450002819337625,3.1600486691280145,44.9831222018845,101.82665986692932,3.7123507083949856,3.64000096639524,54.515343377639134,3.750000074077913,8.269542521208855,1.3461045217425665,33.729699852322874,1.9407802311135498,2.704759,6.339372815744681,30.89818181818182,1,26.792472388308553,6.284199999999999,0.7117205,12.304703369070127
2015-07,3.6724990419317454,1.3487541005975778,0.3759998558780266,1.3612895306323316,3.2127795925391314,10.034038173315682,1.2864036120334303,0.9541214870332851,650.764542563378,6.116693746537598,2743.0009452699387,534.5284,24.64731579007225,6.789130438265674,99.57800557590782,0.9098671515617561,0.6428063500305433,7.751413636363634,283.0484283184705,13378.039262679706,3.7889984940357366,63.64580791045487,29508.61263614598,134.08032732447438,123.28862914138814,1144.1312466747236,0.30270966636645913,186.89037589523718,133.69310313183772,0.9087826,1.3842540834325883,35.42773469018767,15.951169830156125,3.8020026963822686,8.133787790896971,101.79721824292704,1.504173157486239,0.3844998071665399,3.180351395669984,45.26972960925542,101.7786543423574,3.7750262244570267,3.6399986491109004,57.45592897153901,3.749995604395916,8.527050028878218,1.3615263701490437,34.35229303391816,1.9656565634483538,2.698835,6.341829235026494,31.190909090909088,1,27.703130666280032,6.284199999999999,0.7161652,12.451865774169425
2015-08,3.6725006343117963,1.3713142888187704,0.3760000740990628,1.3999223122903,3.502273948800046,10.185709723399532,1.3148342151510697,0.9679903426057056,688.1164711263807,6.305583392332918,3022.224879817505,534.2429,24.27738638277076,6.70130601842107,103.64951281830369,0.8979787056547176,0.6413387024272557,7.7530095238095225,279.7891515103591,13781.755155695064,3.844859828221296,65.089848888271,29798.342262001745,131.78605993572796,123.23382500849944,1179.0295877471854,0.30242013009576046,207.6334063615798,133.8618267894305,0.8983648,1.3779764401138093,35.35317399878672,16.53843400265529,4.06635899692824,8.24276923553651,103.94521897655957,1.5269139013769175,0.38450044779684794,3.2367150394224713,46.142050544518895,102.45355711957798,3.7667002448096167,3.640002125202468,65.72625888326763,3.7500026493989016,8.547841587021928,1.3984106635007474,35.41843361588681,1.9554582998852872,2.854481,6.336951151262942,32.19142857142857,1,28.456220439680465,6.2842,0.7131762,12.9083508288268
2015-09,3.6724980868928037,1.4166003665277647,0.37599973840173667,1.4141444381594999,3.8909178319947983,10.448653551940705,1.3266944054516776,0.9720666449705277,691.0391827022743,6.3682998609889365,3069.4768457798577,535.0102,24.122289972303697,6.647135330050081,106.0287268432935,0.8909217020387293,0.6512145816332907,7.750100000000001,278.5174657248928,14404.183738614593,3.911684675122027,66.18340980551955,29955.61309545693,128.08656440834199,120.2737658469234,1185.318220403592,0.3020497407630775,260.7498957115296,139.04780059097226,0.8914286,1.3741271748777018,35.3424274229941,16.837757139536805,4.312858301843751,8.294196625399449,105.9942365550723,1.5780670261303291,0.3844998361716441,3.2147317520553775,46.751094153505036,104.36405554708399,3.752054555554596,3.6399997939370996,66.65514439157653,3.7499973861681766,8.363063406212731,1.4150048259810486,36.02473442354537,1.9580979574522157,3.010659,6.3399946391971165,32.66952380952381,1,28.77472111862182,6.2842,0.7115523,13.637505607219241
2015-10,3.672497959532747,1.3893819032209371,0.37599961561838546,1.4019280606855293,3.8855649712038383,10.399381593680067,1.3072654750757156,0.9691094193176495,685.3139419290228,6.350687582610301,2939.2976937188555,534.5655,24.126990853051947,6.644948391776843,106.00952804064184,0.8907408785203709,0.6521236441678246,7.749880952380951,277.0975129394716,13812.33948181604,3.8643970433737307,65.08057424424547,29953.979065969204,126.47094169895392,120.06189349248234,1147.5255775356738,0.3022385750952755,275.9431448496203,140.91737437484576,0.8903236,1.3743090631463097,35.51171343382174,16.570760899086725,4.26821467860979,8.280385830430559,104.17232267761814,1.4986662786014702,0.3844997453253021,3.249409238187975,46.38160660520283,104.61097269842136,3.7843130748096585,3.6399983020096225,63.22658248755664,3.749998395360792,8.328626141273464,1.4019280606855293,35.71997432469112,1.967875998962149,2.925577,6.339738290879399,32.43666666666667,1,29.326933824981797,6.2842,0.7111318,13.500711574894067
2015-11,3.672501177875575,1.3989303740057313,0.3760001334161829,1.4130279543364501,3.789944510900497,10.724463318789843,1.327931106156345,1.0084203170718848,703.4183357689246,6.365665501182012,2984.5430220321377,533.4877,25.14610020076149,6.945234235805965,107.79959222082253,0.9309685461954151,0.6577715380761743,7.750578947368421,290.4668958012453,13665.46317538842,3.88984045323257,66.10878902082875,29974.184024988863,130.95158657677885,122.50593359507104,1152.7467603806422,0.30373135900839654,302.479348110786,142.0162750112084,0.93277,1.3979276271863816,36.07790625285046,16.641222795986625,4.317350519090193,8.621650155422532,105.69262817136331,1.5235882503851734,0.38450000600613715,3.3296674798839567,47.007880687676455,105.50337713853999,3.9509934762513157,3.6399997239150066,65.02088001764524,3.7499986699649788,8.672523075695473,1.4135101589028052,35.78993581920702,2.027165023725224,2.873672,6.400007837998513,32.60842105263158,1,29.45592825081844,6.284199999999999,0.7242214,14.129543853188723
2015-12,3.672503378517891,1.379589314229146,0.37600047648827345,1.4085108267352224,3.868678492852906,11.035284284935571,1.3713248107843556,0.9958917401015358,704.5539041001813,6.452710390835105,3246.443869662745,534.3442,24.85630842957478,6.860796916472406,107.25722911778733,0.9194524954194218,0.667370555732536,7.750731818181817,288.9945579507102,13854.603357835702,3.8813712270028855,66.56855280287692,30112.59122527815,130.05586598604904,121.80421820658711,1172.2368331523292,0.3036288969731504,326.5626990937484,143.45077695009175,0.9184513,1.3946177733990923,36.085595618301106,17.06665091217478,4.282165959267138,8.699665906572228,106.52865253729696,1.4833676377553004,0.3845006250557992,3.381281006811948,47.2303404062986,104.79145675287148,3.94576771174002,3.6400050811994933,69.96078529088078,3.7500051672535055,8.496251283088284,1.4085108267352224,36.008676523638684,2.0302775742795336,2.920152,6.404937212947619,32.79045454545454,1,29.719780056106977,6.284199999999999,0.7213413,15.006323287476876
2016-01,3.672497324153579,1.4248142412229854,0.37599993310309415,1.433266774542165,4.045723374258634,11.535484677530286,1.4208205477433564,1.0070156265906858,721.822049634708,6.573086182888087,3282.6820281556484,536.4284,24.891765388967002,6.872374584254206,107.48538513758528,0.9210034737938785,0.6944075260807174,7.781178947368421,289.75719898621344,13886.830395400846,3.950681439268365,67.3173568932133,30172.717422352478,130.27094338606616,118.26247135901593,1200.8102114269307,0.3033919525685184,364.22725387891364,143.90404057667288,0.9217671,1.3984009041594512,36.08624577673382,18.064350583768714,4.342024900283348,8.827559591236671,107.60879487593635,1.530239724753973,0.38449963467377035,3.4375611825884156,47.49999321071582,104.93498122383893,4.054520240257182,3.639995951167562,77.88548160511637,3.7499976222477462,8.536853997743501,1.433266774542165,36.1533962097217,2.0442380156183684,3.007438,6.430897126012026,33.43315789473684,1,30.78883758535432,6.284199999999999,0.7241167,16.30832500402833
