Date,Rate,Currency
1960-05-01,9.015E-06,TRY
1960-06-01,9.015E-06,TRY
1960-07-01,9.015E-06,TRY
1960-08-01,9.02E-06,TRY
1960-09-01,9.02E-06,TRY
1960-10-01,9.02E-06,TRY
1960-11-01,9.02E-06,TRY
1960-12-01,9.02E-06,TRY
1961-01-01,9.02E-06,TRY
1961-02-01,9.02E-06,TRY
1961-03-01,9.02E-06,TRY
1961-04-01,9.02E-06,TRY
1961-05-01,9.02E-06,TRY
1961-06-01,9.02E-06,TRY
1961-07-01,9.02E-06,TRY
1961-08-01,9.02E-06,TRY
1961-09-01,9.02E-06,TRY
1961-10-01,9.02E-06,TRY
1961-11-01,9.02E-06,TRY
1961-12-01,9.02E-06,TRY
1962-01-01,9.02E-06,TRY
1962-02-01,9.02E-06,TRY
1962-03-01,9.02E-06,TRY
1962-04-01,9.02E-06,TRY
1962-05-01,9.02E-06,TRY
1962-06-01,9.02E-06,TRY
1962-07-01,9.02E-06,TRY
1962-08-01,9.02E-06,TRY
1962-09-01,9.02E-06,TRY
1962-10-01,9.02E-06,TRY
1962-11-01,9.02E-06,TRY
1962-12-01,9.02E-06,TRY
1963-01-01,9.02E-06,TRY
1963-02-01,9.02E-06,TRY
1963-03-01,9.02E-06,TRY
1963-04-01,9.02E-06,TRY
1963-05-01,9.02E-06,TRY
1963-06-01,9.02E-06,TRY
1963-07-01,9.02E-06,TRY
1963-08-01,9.02E-06,TRY
1963-09-01,9.02E-06,TRY
1963-10-01,9.02E-06,TRY
1963-11-01,9.02E-06,TRY
1963-12-01,9.02E-06,TRY
1964-01-01,9.04E-06,TRY
1964-02-01,9.04E-06,TRY
1964-03-01,9.04E-06,TRY
1964-04-01,9.04E-06,TRY
1964-05-01,9.04E-06,TRY
1964-06-01,9.04E-06,TRY
1964-07-01,9.04E-06,TRY
1964-08-01,9.04E-06,TRY
1964-09-01,9.04E-06,TRY
1964-10-01,9.04E-06,TRY
1964-11-01,9.04E-06,TRY
1964-12-01,9.04E-06,TRY
1965-01-01,9.04E-06,TRY
1965-02-01,9.04E-06,TRY
1965-03-01,9.04E-06,TRY
1965-04-01,9.04E-06,TRY
1965-05-01,9.04E-06,TRY
1965-06-01,9.04E-06,TRY
1965-07-01,9.04E-06,TRY
1965-08-01,9.04E-06,TRY
1965-09-01,9.04E-06,TRY
1965-10-01,9.04E-06,TRY
1965-11-01,9.04E-06,TRY
1965-12-01,9.04E-06,TRY
1966-01-01,9.04E-06,TRY
1966-02-01,9.04E-06,TRY
1966-03-01,9.04E-06,TRY
1966-04-01,9.04E-06,TRY
1966-05-01,9.04E-06,TRY
1966-06-01,9.04E-06,TRY
1966-07-01,9.04E-06,TRY
1966-08-01,9.04E-06,TRY
1966-09-01,9.04E-06,TRY
1966-10-01,9.04E-06,TRY
1966-11-01,9.04E-06,TRY
1966-12-01,9.04E-06,TRY
1967-01-01,9.04E-06,TRY
1967-02-01,9.04E-06,TRY
1967-03-01,9.04E-06,TRY
1967-04-01,9.04E-06,TRY
1967-05-01,9.04E-06,TRY
1967-06-01,9.04E-06,TRY
1967-07-01,9.04E-06,TRY
1967-08-01,9.04E-06,TRY
1967-09-01,9.04E-06,TRY
1967-10-01,9.04E-06,TRY
1967-11-01,9.04E-06,TRY
1967-12-01,9.04E-06,TRY
1968-01-01,9.04E-06,TRY
1968-02-01,9.04E-06,TRY
1968-03-01,9.04E-06,TRY
1968-04-01,9.04E-06,TRY
1968-05-01,9.04E-06,TRY
1968-06-01,9.04E-06,TRY
1968-07-01,9.04E-06,TRY
1968-08-01,9.04E-06,TRY
1968-09-01,9.04E-06,TRY
1968-10-01,9.04E-06,TRY
1968-11-01,9.04E-06,TRY
1968-12-01,9.04E-06,TRY
1969-01-01,9.04E-06,TRY
1969-02-01,9.04E-06,TRY
1969-03-01,9.04E-06,TRY
1969-04-01,9.04E-06,TRY
1969-05-01,9.04E-06,TRY
1969-06-01,9.04E-06,TRY
1969-07-01,9.04E-06,TRY
1969-08-01,9.04E-06,TRY
1969-09-01,9.04E-06,TRY
1969-10-01,9.04E-06,TRY
1969-11-01,9.04E-06,TRY
1969-12-01,9.04E-06,TRY
1970-01-01,9.04E-06,TRY
1970-02-01,9.04E-06,TRY
1970-03-01,9.04E-06,TRY
1970-04-01,9.04E-06,TRY
1970-05-01,9.04E-06,TRY
1970-06-01,9.04E-06,TRY
1970-07-01,9.04E-06,TRY
1970-08-01,1.4925E-05,TRY
1970-09-01,1.4925E-05,TRY
1970-10-01,1.4925E-05,TRY
1970-11-01,1.4925E-05,TRY
1970-12-01,1.4925E-05,TRY
1971-01-01,1.4925E-05,TRY
1971-02-01,1.4925E-05,TRY
1971-03-01,1.4925E-05,TRY
1971-04-01,1.4925E-05,TRY
1971-05-01,1.4925E-05,TRY
1971-06-01,1.4925E-05,TRY
1971-07-01,1.4925E-05,TRY
1971-08-01,1.4925E-05,TRY
1971-09-01,1.4925E-05,TRY
1971-10-01,1.4925E-05,TRY
1971-11-01,1.4925E-05,TRY
1971-12-01,1.415E-05,TRY
1972-01-01,1.415E-05,TRY
1972-02-01,1.415E-05,TRY
1972-03-01,1.415E-05,TRY
1972-04-01,1.415E-05,TRY
1972-05-01,1.415E-05,TRY
1972-06-01,1.415E-05,TRY
1972-07-01,1.415E-05,TRY
1972-08-01,1.415E-05,TRY
1972-09-01,1.415E-05,TRY
1972-10-01,1.415E-05,TRY
1972-11-01,1.415E-05,TRY
1972-12-01,1.415E-05,TRY
1973-01-01,1.4E-05,TRY
1973-02-01,1.4E-05,TRY
1973-03-01,1.4E-05,TRY
1973-04-01,1.4E-05,TRY
1973-05-01,1.4E-05,TRY
1973-06-01,1.4E-05,TRY
1973-07-01,1.4E-05,TRY
1973-08-01,1.4E-05,TRY
1973-09-01,1.4E-05,TRY
1973-10-01,1.4E-05,TRY
1973-11-01,1.4E-05,TRY
1973-12-01,1.4E-05,TRY
1974-01-01,1.4E-05,TRY
1974-02-01,1.4E-05,TRY
1974-03-01,1.4E-05,TRY
1974-04-01,1.4E-05,TRY
1974-05-01,1.4E-05,TRY
1974-06-01,1.4E-05,TRY
1974-07-01,1.4E-05,TRY
1974-08-01,1.4E-05,TRY
1974-09-01,1.4E-05,TRY
1974-10-01,1.4E-05,TRY
1974-11-01,1.4E-05,TRY
1974-12-01,1.4E-05,TRY
1975-01-01,1.4E-05,TRY
1975-02-01,1.4E-05,TRY
1975-03-01,1.4E-05,TRY
1975-04-01,1.4E-05,TRY
1975-05-01,1.4E-05,TRY
1975-06-01,1.40119E-05,TRY
1975-07-01,1.425E-05,TRY
1975-08-01,1.436905E-05,TRY
1975-09-01,1.475E-05,TRY
1975-10-01,1.475E-05,TRY
1975-11-01,1.475E-05,TRY
1975-12-01,1.475E-05,TRY
1976-01-01,1.475E-05,TRY
1976-02-01,1.475E-05,TRY
1976-03-01,1.484783E-05,TRY
1976-04-01,1.595455E-05,TRY
1976-05-01,1.6E-05,TRY
1976-06-01,1.6E-05,TRY
1976-07-01,1.6E-05,TRY
1976-08-01,1.6E-05,TRY
1976-09-01,1.6E-05,TRY
1976-10-01,1.607143E-05,TRY
1976-11-01,1.65E-05,TRY
1976-12-01,1.65E-05,TRY
1977-01-01,1.65E-05,TRY
1977-02-01,1.655E-05,TRY
1977-03-01,1.75E-05,TRY
1977-04-01,1.75E-05,TRY
1977-05-01,1.75E-05,TRY
1977-06-01,1.75E-05,TRY
1977-07-01,1.75E-05,TRY
1977-08-01,1.75E-05,TRY
1977-09-01,1.813636E-05,TRY
1977-10-01,1.925E-05,TRY
1977-11-01,1.925E-05,TRY
1977-12-01,1.925E-05,TRY
1978-01-01,1.925E-05,TRY
1978-02-01,1.925E-05,TRY
1978-03-01,2.5E-05,TRY
1978-04-01,2.5E-05,TRY
1978-05-01,2.5E-05,TRY
1978-06-01,2.5E-05,TRY
1978-07-01,2.5E-05,TRY
1978-08-01,2.5E-05,TRY
1978-09-01,2.5E-05,TRY
1978-10-01,2.5E-05,TRY
1978-11-01,2.5E-05,TRY
1978-12-01,2.5E-05,TRY
1979-01-01,2.5E-05,TRY
1979-02-01,2.5E-05,TRY
1979-03-01,2.5E-05,TRY
1979-04-01,2.607143E-05,TRY
1979-05-01,2.65E-05,TRY
1979-06-01,4.023333E-05,TRY
1979-07-01,4.71E-05,TRY
1979-08-01,4.71E-05,TRY
1979-09-01,4.71E-05,TRY
1979-10-01,4.71E-05,TRY
1979-11-01,4.71E-05,TRY
1979-12-01,4.71E-05,TRY
1980-01-01,5.230455E-05,TRY
1980-02-01,7E-05,TRY
1980-03-01,7E-05,TRY
1980-04-01,7.369999E-05,TRY
1980-05-01,7.369999E-05,TRY
1980-06-01,7.697619E-05,TRY
1980-07-01,7.8E-05,TRY
1980-08-01,7.990476E-05,TRY
1980-09-01,8E-05,TRY
1980-10-01,8.219565E-05,TRY
1980-11-01,8.713749E-05,TRY
1980-12-01,8.851522E-05,TRY
1981-01-01,8.973182E-05,TRY
1981-02-01,9.53425E-05,TRY
1981-03-01,9.595E-05,TRY
1981-04-01,9.717727E-05,TRY
1981-05-01,0.000101919,TRY
1981-06-01,0.0001068841,TRY
1981-07-01,0.0001129565,TRY
1981-08-01,0.000120235,TRY
1981-09-01,0.0001203548,TRY
1981-10-01,0.0001244868,TRY
1981-11-01,0.0001272095,TRY
1981-12-01,0.000129694,TRY
1982-01-01,0.0001356275,TRY
1982-02-01,0.00014251,TRY
1982-03-01,0.0001443674,TRY
1982-04-01,0.0001472727,TRY
1982-05-01,0.000148755,TRY
1982-06-01,0.000158475,TRY
1982-07-01,0.0001652975,TRY
1982-08-01,0.0001705286,TRY
1982-09-01,0.0001737417,TRY
1982-10-01,0.00017608,TRY
1982-11-01,0.0001813841,TRY
1982-12-01,0.0001849543,TRY
1983-01-01,0.0001868429,TRY
1983-02-01,0.0001917225,TRY
1983-03-01,0.0001977304,TRY
1983-04-01,0.0002054548,TRY
1983-05-01,0.0002100386,TRY
1983-06-01,0.0002169682,TRY
1983-07-01,0.0002230647,TRY
1983-08-01,0.000233987,TRY
1983-09-01,0.000241875,TRY
1983-10-01,0.0002458667,TRY
1983-11-01,0.0002565955,TRY
1983-12-01,0.0002738841,TRY
1984-01-01,0.0003000032,TRY
1984-02-01,0.000309771,TRY
1984-03-01,0.0003124523,TRY
1984-04-01,0.00032763,TRY
1984-05-01,0.0003466796,TRY
1984-06-01,0.0003491343,TRY
1984-07-01,0.0003739524,TRY
1984-08-01,0.0003841914,TRY
1984-09-01,0.0003994139,TRY
1984-10-01,0.0004117318,TRY
1984-11-01,0.000414575,TRY
1984-12-01,0.0004320025,TRY
1985-01-01,0.0004493954,TRY
1985-02-01,0.0004659225,TRY
1985-03-01,0.0004906,TRY
1985-04-01,0.0004982143,TRY
1985-05-01,0.0005207935,TRY
1985-06-01,0.0005301625,TRY
1985-07-01,0.0005300108,TRY
1985-08-01,0.0005322477,TRY
1985-09-01,0.0005479452,TRY
1985-10-01,0.0005464852,TRY
1985-11-01,0.0005549786,TRY
1985-12-01,0.00056805,TRY
1986-01-01,0.0005822614,TRY
1986-02-01,0.0005861975,TRY
1986-03-01,0.0006271,TRY
1986-04-01,0.0006608381,TRY
1986-05-01,0.0006637091,TRY
1986-06-01,0.0006758333,TRY
1986-07-01,0.000671963,TRY
1986-08-01,0.0006731479,TRY
1986-09-01,0.0006855045,TRY
1986-10-01,0.0007018044,TRY
1986-11-01,0.0007454415,TRY
1986-12-01,0.0007545978,TRY
1987-01-01,0.000750235,TRY
1987-02-01,0.0007573575,TRY
1987-03-01,0.0007733654,TRY
1987-04-01,0.0007878262,TRY
1987-05-01,0.0008035974,TRY
1987-06-01,0.0008329859,TRY
1987-07-01,0.0008650065,TRY
1987-08-01,0.0008849262,TRY
1987-09-01,0.0009101387,TRY
1987-10-01,0.0009443857,TRY
1987-11-01,0.0009543357,TRY
1987-12-01,0.0009912044,TRY
1988-01-01,0.001071992,TRY
1988-02-01,0.00115011,TRY
1988-03-01,0.001199261,TRY
1988-04-01,0.001245987,TRY
1988-05-01,0.001288346,TRY
1988-06-01,0.001347611,TRY
1988-07-01,0.001408342,TRY
1988-08-01,0.001492904,TRY
1988-09-01,0.001587584,TRY
1988-10-01,0.001748868,TRY
1988-11-01,0.001721445,TRY
1988-12-01,0.001794559,TRY
1989-01-01,0.001848079,TRY
1989-02-01,0.00190869,TRY
1989-03-01,0.001977834,TRY
1989-04-01,0.002054588,TRY
1989-05-01,0.002068929,TRY
1989-06-01,0.0021169,TRY
1989-07-01,0.002140468,TRY
1989-08-01,0.002182896,TRY
1989-09-01,0.002239894,TRY
1989-10-01,0.002279487,TRY
1989-11-01,0.002311731,TRY
1989-12-01,0.002310039,TRY
1990-01-01,0.002330423,TRY
1990-02-01,0.002376285,TRY
1990-03-01,0.002452859,TRY
1990-04-01,0.002499662,TRY
1990-05-01,0.002547191,TRY
1990-06-01,0.002626357,TRY
1990-07-01,0.002659605,TRY
1990-08-01,0.002677122,TRY
1990-09-01,0.00271611,TRY
1990-10-01,0.002738709,TRY
1990-11-01,0.002781291,TRY
1990-12-01,0.002871635,TRY
1991-01-01,0.002990009,TRY
1991-02-01,0.003154975,TRY
1991-03-01,0.003536948,TRY
1991-04-01,0.003784732,TRY
1991-05-01,0.003977765,TRY
1991-06-01,0.004223095,TRY
1991-07-01,0.004373331,TRY
1991-08-01,0.004508291,TRY
1991-09-01,0.004642843,TRY
1991-10-01,0.004843344,TRY
1991-11-01,0.004942243,TRY
1991-12-01,0.005048891,TRY
1992-01-01,0.005296368,TRY
1992-02-01,0.00566306,TRY
1992-03-01,0.006088477,TRY
1992-04-01,0.006416809,TRY
1992-05-01,0.006705857,TRY
1992-06-01,0.00687577,TRY
1992-07-01,0.006938413,TRY
1992-08-01,0.007088472,TRY
1992-09-01,0.007263032,TRY
1992-10-01,0.007536245,TRY
1992-11-01,0.008109353,TRY
1992-12-01,0.008344639,TRY
1993-01-01,0.008699575,TRY
1993-02-01,0.00903881,TRY
1993-03-01,0.009366909,TRY
1993-04-01,0.009528895,TRY
1993-05-01,0.0099543,TRY
1993-06-01,0.01047432,TRY
1993-07-01,0.01117174,TRY
1993-08-01,0.01162933,TRY
1993-09-01,0.01185132,TRY
1993-10-01,0.01250016,TRY
1993-11-01,0.01334821,TRY
1993-12-01,0.01400979,TRY
1994-01-01,0.01516387,TRY
1994-02-01,0.01770449,TRY
1994-03-01,0.02058727,TRY
1994-04-01,0.03330299,TRY
1994-05-01,0.03377414,TRY
1994-06-01,0.03172664,TRY
1994-07-01,0.03101057,TRY
1994-08-01,0.03177261,TRY
1994-09-01,0.03397105,TRY
1994-10-01,0.0348597,TRY
1994-11-01,0.03628015,TRY
1994-12-01,0.03718432,TRY
1995-01-01,0.03984776,TRY
1995-02-01,0.04102515,TRY
1995-03-01,0.04172283,TRY
1995-04-01,0.04227521,TRY
1995-05-01,0.04305055,TRY
1995-06-01,0.04320746,TRY
1995-07-01,0.04445865,TRY
1995-08-01,0.04664873,TRY
1995-09-01,0.04778786,TRY
1995-10-01,0.04998266,TRY
1995-11-01,0.05234414,TRY
1995-12-01,0.05651029,TRY
1996-01-01,0.0605832,TRY
1996-02-01,0.06409203,TRY
1996-03-01,0.06827638,TRY
1996-04-01,0.07286759,TRY
1996-05-01,0.07667363,TRY
1996-06-01,0.07962073,TRY
1996-07-01,0.08270985,TRY
1996-08-01,0.08494627,TRY
1996-09-01,0.08882224,TRY
1996-10-01,0.09381004,TRY
1996-11-01,0.09844067,TRY
1996-12-01,0.1045294,TRY
1997-01-01,0.1121268,TRY
1997-02-01,0.1189672,TRY
1997-03-01,0.1248865,TRY
1997-04-01,0.1311486,TRY
1997-05-01,0.1371437,TRY
1997-06-01,0.1440793,TRY
1997-07-01,0.1531792,TRY
1997-08-01,0.1632735,TRY
1997-09-01,0.1701281,TRY
1997-10-01,0.1780614,TRY
1997-11-01,0.1871182,TRY
1997-12-01,0.1990265,TRY
1998-01-01,0.211941,TRY
1998-02-01,0.2231303,TRY
1998-03-01,0.2354302,TRY
1998-04-01,0.2456881,TRY
1998-05-01,0.252153,TRY
1998-06-01,0.2606682,TRY
1998-07-01,0.2682624,TRY
1998-08-01,0.2733205,TRY
1998-09-01,0.2752604,TRY
1998-10-01,0.2789184,TRY
1998-11-01,0.294292,TRY
1998-12-01,0.3066068,TRY
1999-01-01,0.3218575,TRY
1999-02-01,0.3417504,TRY
1999-03-01,0.3614579,TRY
1999-04-01,0.3803717,TRY
1999-05-01,0.3951297,TRY
1999-06-01,0.4124038,TRY
1999-07-01,0.4263495,TRY
1999-08-01,0.4367409,TRY
1999-09-01,0.4549657,TRY
1999-10-01,0.4694352,TRY
1999-11-01,0.4989071,TRY
1999-12-01,0.5284388,TRY
2000-01-01,0.5448025,TRY
2000-02-01,0.5630395,TRY
2000-03-01,0.5800687,TRY
2000-04-01,0.5954062,TRY
2000-05-01,0.6173652,TRY
2000-06-01,0.6158698,TRY
2000-07-01,0.6272771,TRY
2000-08-01,0.6450876,TRY
2000-09-01,0.6645203,TRY
2000-10-01,0.6767612,TRY
2000-11-01,0.6840573,TRY
2000-12-01,0.6776482,TRY
2001-01-01,0.6709613,TRY
2001-02-01,0.7528238,TRY
2001-03-01,0.9590273,TRY
2001-04-01,1.214425,TRY
2001-05-01,1.139215,TRY
2001-06-01,1.218833,TRY
2001-07-01,1.32375,TRY
2001-08-01,1.399804,TRY
2001-09-01,1.473325,TRY
2001-10-01,1.6065,TRY
2001-11-01,1.525364,TRY
2001-12-01,1.455194,TRY
2002-01-01,1.374773,TRY
2002-02-01,1.360225,TRY
2002-03-01,1.361238,TRY
2002-04-01,1.324205,TRY
2002-05-01,1.397891,TRY
2002-06-01,1.5293,TRY
2002-07-01,1.657902,TRY
2002-08-01,1.6435,TRY
2002-09-01,1.654341,TRY
2002-10-01,1.656056,TRY
2002-11-01,1.609523,TRY
2002-12-01,1.579153,TRY
2003-01-01,1.663274,TRY
2003-02-01,1.631412,TRY
2003-03-01,1.66316,TRY
2003-04-01,1.629368,TRY
2003-05-01,1.492217,TRY
2003-06-01,1.42671,TRY
2003-07-01,1.403516,TRY
2003-08-01,1.404805,TRY
2003-09-01,1.3769,TRY
2003-10-01,1.432049,TRY
2003-11-01,1.472517,TRY
2003-12-01,1.434571,TRY
2004-01-01,1.348252,TRY
2004-02-01,1.329872,TRY
2004-03-01,1.319873,TRY
2004-04-01,1.359841,TRY
2004-05-01,1.510923,TRY
2004-06-01,1.493626,TRY
2004-07-01,1.456338,TRY
2004-08-01,1.479836,TRY
2004-09-01,1.497659,TRY
2004-10-01,1.482781,TRY
2004-11-01,1.443514,TRY
2004-12-01,1.38943,TRY
2005-01-01,1.348419,TRY
2005-02-01,1.307605,TRY
2005-03-01,1.3079,TRY
2005-04-01,1.354857,TRY
2005-05-01,1.364018,TRY
2005-06-01,1.353714,TRY
2005-07-01,1.335425,TRY
2005-08-01,1.339735,TRY
2005-09-01,1.334268,TRY
2005-10-01,1.351176,TRY
2005-11-01,1.353118,TRY
2005-12-01,1.345336,TRY
2006-01-01,1.326864,TRY
2006-02-01,1.319445,TRY
2006-03-01,1.330278,TRY
2006-04-01,1.32961,TRY
2006-05-01,1.427691,TRY
2006-06-01,1.597373,TRY
2006-07-01,1.546562,TRY
2006-08-01,1.460117,TRY
2006-09-01,1.474491,TRY
2006-10-01,1.469982,TRY
2006-11-01,1.45065,TRY
2006-12-01,1.426391,TRY
2007-01-01,1.418683,TRY
2007-02-01,1.39022,TRY
2007-03-01,1.401373,TRY
2007-04-01,1.353429,TRY
2007-05-01,1.330839,TRY
2007-06-01,1.314605,TRY
2007-07-01,1.274609,TRY
2007-08-01,1.306009,TRY
2007-09-01,1.256975,TRY
2007-10-01,1.193835,TRY
2007-11-01,1.184741,TRY
2007-12-01,1.17331,TRY
2008-01-01,1.170474,TRY
2008-02-01,1.189248,TRY
2008-03-01,1.23789,TRY
2008-04-01,1.295496,TRY
2008-05-01,1.242736,TRY
2008-06-01,1.228367,TRY
2008-07-01,1.207248,TRY
2008-08-01,1.173533,TRY
2008-09-01,1.232318,TRY
2008-10-01,1.478822,TRY
2008-11-01,1.587955,TRY
2008-12-01,1.541252,TRY
2009-01-01,1.594636,TRY
2009-02-01,1.655005,TRY
2009-03-01,1.704118,TRY
2009-04-01,1.600341,TRY
2009-05-01,1.551124,TRY
2009-06-01,1.53935,TRY
2009-07-01,1.511274,TRY
2009-08-01,1.480486,TRY
2009-09-01,1.482836,TRY
2009-10-01,1.463309,TRY
2009-11-01,1.480252,TRY
2009-12-01,1.4997,TRY
2010-01-01,1.467119,TRY
2010-02-01,1.50821,TRY
2010-03-01,1.527426,TRY
2010-04-01,1.485386,TRY
2010-05-01,1.541019,TRY
2010-06-01,1.5697,TRY
2010-07-01,1.533168,TRY
2010-08-01,1.50325,TRY
2010-09-01,1.4867,TRY
2010-10-01,1.418381,TRY
2010-11-01,1.432386,TRY
2010-12-01,1.514822,TRY
2011-01-01,1.556748,TRY
2011-02-01,1.582515,TRY
2011-03-01,1.572213,TRY
2011-04-01,1.514562,TRY
2011-05-01,1.56785,TRY
2011-06-01,1.595368,TRY
2011-07-01,1.649457,TRY
2011-08-01,1.747474,TRY
2011-09-01,1.785924,TRY
2011-10-01,1.822062,TRY
2011-11-01,1.804686,TRY
2011-12-01,1.861032,TRY
2012-01-01,1.833259,TRY
2012-02-01,1.749829,TRY
2012-03-01,1.780905,TRY
2012-04-01,1.778695,TRY
2012-05-01,1.798957,TRY
2012-06-01,1.814457,TRY
2012-07-01,1.803973,TRY
2012-08-01,1.786791,TRY
2012-09-01,1.79431,TRY
2012-10-01,1.793878,TRY
2012-11-01,1.785091,TRY
2012-12-01,1.7791,TRY
2013-01-01,1.76317,TRY
2013-02-01,1.77196,TRY
2013-03-01,1.807824,TRY
2013-04-01,1.796141,TRY
2013-05-01,1.826773,TRY
2013-06-01,1.89823,TRY
2013-07-01,1.931852,TRY
2013-08-01,1.962145,TRY
2013-09-01,2.0192,TRY
2013-10-01,1.987378,TRY
2013-11-01,2.024876,TRY
2013-12-01,2.0648,TRY
2014-01-01,2.221117,TRY
2014-02-01,2.211885,TRY
2014-03-01,2.217057,TRY
2014-04-01,2.127977,TRY
2014-05-01,2.093032,TRY
2014-06-01,2.119095,TRY
2014-07-01,2.117543,TRY
2014-08-01,2.161367,TRY
2014-09-01,2.210941,TRY
2014-10-01,2.25737,TRY
2014-11-01,2.235945,TRY
2014-12-01,2.294787,TRY
2015-01-01,2.334482,TRY
2015-02-01,2.46193,TRY
2015-03-01,2.590945,TRY
2015-04-01,2.65425,TRY
2015-05-01,2.645848,TRY
2015-06-01,2.704759,TRY
2015-07-01,2.698835,TRY
2015-08-01,2.854481,TRY
2015-09-01,3.010659,TRY
2015-10-01,2.925577,TRY
2015-11-01,2.873672,TRY
2015-12-01,2.920152,TRY
2016-01-01,3.007438,TRY
2016-02-01,2.943286,TRY
2016-03-01,2.888391,TRY
2016-04-01,2.836143,TRY
2016-05-01,2.938345,TRY
2016-06-01,2.916559,TRY
2016-07-01,2.955867,TRY
2016-08-01,2.962604,TRY
2016-09-01,2.963923,TRY
2016-10-01,3.075562,TRY
2016-11-01,3.284691,TRY
2016-12-01,3.496673,TRY
2017-01-01,3.750432,TRY
2017-02-01,3.66667,TRY
2017-03-01,3.670448,TRY
2017-04-01,3.652805,TRY
2017-05-01,3.567852,TRY
2017-06-01,3.519655,TRY
2017-07-01,3.563338,TRY
2017-08-01,3.508952,TRY
2017-09-01,3.473876,TRY
2017-10-01,3.6757,TRY
2017-11-01,3.889955,TRY
2017-12-01,3.843162,TRY
2018-01-01,3.774904,TRY
2018-02-01,3.7837,TRY
2018-03-01,3.891132,TRY
2018-04-01,4.061009,TRY
2018-05-01,4.420991,TRY
2018-06-01,4.637124,TRY
2018-07-01,4.767686,TRY
2018-08-01,5.882544,TRY
2018-09-01,6.344575,TRY
2018-10-01,5.832735,TRY
2018-11-01,5.362791,TRY
2018-12-01,5.316786,TRY
2019-01-01,5.367313,TRY
2019-02-01,5.27211,TRY
2019-03-01,5.461628,TRY
2019-04-01,5.759904,TRY
2019-05-01,6.046683,TRY
2019-06-01,5.819235,TRY
2019-07-01,5.667987,TRY
2019-08-01,5.632045,TRY
2019-09-01,5.709805,TRY
2019-10-01,5.7914,TRY
2019-11-01,5.737895,TRY
2019-12-01,5.851932,TRY
2020-01-01,5.925839,TRY
2020-02-01,6.06259,TRY
2020-03-01,6.335754,TRY
2020-04-01,6.850314,TRY
1957-01-01,1,XDR
1957-02-01,1,XDR
1957-03-01,1,XDR
1957-04-01,1,XDR
1957-05-01,1,XDR
1957-06-01,1,XDR
1957-07-01,1,XDR
1957-08-01,1,XDR
1957-09-01,1,XDR
1957-10-01,1,XDR
1957-11-01,1,XDR
1957-12-01,1,XDR
1958-01-01,1,XDR
1958-02-01,1,XDR
1958-03-01,1,XDR
1958-04-01,1,XDR
1958-05-01,1,XDR
1958-06-01,1,XDR
1958-07-01,1,XDR
1958-08-01,1,XDR
1958-09-01,1,XDR
1958-10-01,1,XDR
1958-11-01,1,XDR
1958-12-01,1,XDR
1959-01-01,1,XDR
1959-02-01,1,XDR
1959-03-01,1,XDR
1959-04-01,1,XDR
1959-05-01,1,XDR
1959-06-01,1,XDR
1959-07-01,1,XDR
1959-08-01,1,XDR
1959-09-01,1,XDR
1959-10-01,1,XDR
1959-11-01,1,XDR
1959-12-01,1,XDR
1960-01-01,1,XDR
1960-02-01,1,XDR
1960-03-01,1,XDR
1960-04-01,1,XDR
1960-05-01,1,XDR
1960-06-01,1,XDR
1960-07-01,1,XDR
1960-08-01,1,XDR
1960-09-01,1,XDR
1960-10-01,1,XDR
1960-11-01,1,XDR
1960-12-01,1,XDR
1961-01-01,1,XDR
1961-02-01,1,XDR
1961-03-01,1,XDR
1961-04-01,1,XDR
1961-05-01,1,XDR
1961-06-01,1,XDR
1961-07-01,1,XDR
1961-08-01,1,XDR
1961-09-01,1,XDR
1961-10-01,1,XDR
1961-11-01,1,XDR
1961-12-01,1,XDR
1962-01-01,1,XDR
1962-02-01,1,XDR
1962-03-01,1,XDR
1962-04-01,1,XDR
1962-05-01,1,XDR
1962-06-01,1,XDR
1962-07-01,1,XDR
1962-08-01,1,XDR
1962-09-01,1,XDR
1962-10-01,1,XDR
1962-11-01,1,XDR
1962-12-01,1,XDR
1963-01-01,1,XDR
1963-02-01,1,XDR
1963-03-01,1,XDR
1963-04-01,1,XDR
1963-05-01,1,XDR
1963-06-01,1,XDR
1963-07-01,1,XDR
1963-08-01,1,XDR
1963-09-01,1,XDR
1963-10-01,1,XDR
1963-11-01,1,XDR
1963-12-01,1,XDR
1964-01-01,1,XDR
1964-02-01,1,XDR
1964-03-01,1,XDR
1964-04-01,1,XDR
1964-05-01,1,XDR
1964-06-01,1,XDR
1964-07-01,1,XDR
1964-08-01,1,XDR
1964-09-01,1,XDR
1964-10-01,1,XDR
1964-11-01,1,XDR
1964-12-01,1,XDR
1965-01-01,1,XDR
1965-02-01,1,XDR
1965-03-01,1,XDR
1965-04-01,1,XDR
1965-05-01,1,XDR
1965-06-01,1,XDR
1965-07-01,1,XDR
1965-08-01,1,XDR
1965-09-01,1,XDR
1965-10-01,1,XDR
1965-11-01,1,XDR
1965-12-01,1,XDR
1966-01-01,1,XDR
1966-02-01,1,XDR
1966-03-01,1,XDR
1966-04-01,1,XDR
1966-05-01,1,XDR
1966-06-01,1,XDR
1966-07-01,1,XDR
1966-08-01,1,XDR
1966-09-01,1,XDR
1966-10-01,1,XDR
1966-11-01,1,XDR
1966-12-01,1,XDR
1967-01-01,1,XDR
1967-02-01,1,XDR
1967-03-01,1,XDR
1967-04-01,1,XDR
1967-05-01,1,XDR
